ProductKey,OrderDateKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount
575,20070701,4,SO51106,14,1,4,1430.442,5721.768
578,20070701,4,SO51106,15,1,3,728.91,2186.73
501,20070701,4,SO51106,16,1,2,72.876,145.752
574,20070701,4,SO51106,17,1,2,1430.442,2860.884
572,20070701,4,SO51106,18,1,4,334.0575,1336.23
492,20070701,4,SO51106,19,1,3,602.346,1807.038
570,20070701,4,SO51106,20,1,4,334.0575,1336.23
603,20070701,4,SO51106,21,1,3,72.894,218.682
499,20070701,4,SO51106,22,1,2,602.346,1204.692
554,20070701,4,SO51106,23,1,2,54.942,109.884
571,20070701,4,SO51106,24,1,6,334.0575,2004.345
586,20070701,4,SO51106,25,1,2,334.0575,668.115
561,20070701,4,SO51106,26,1,5,953.628,4768.14
568,20070701,4,SO51106,27,1,1,334.0575,334.0575
563,20070701,4,SO51106,28,1,1,953.628,953.628
566,20070701,4,SO51106,29,1,3,334.0575,1002.1725
569,20070701,4,SO51106,30,1,2,334.0575,668.115
496,20070701,4,SO51106,31,1,2,602.346,1204.692
579,20070701,4,SO51106,32,1,4,728.91,2915.64
548,20070701,4,SO51106,33,1,2,48.594,97.188
564,20070701,4,SO51106,34,1,2,953.628,1907.256
567,20070701,4,SO51106,35,1,2,334.0575,668.115
576,20070701,4,SO51106,36,1,5,1430.442,7152.21
543,20070701,5,SO51107,1,1,1,37.254,37.254
533,20070701,5,SO51107,2,1,1,149.874,149.874
531,20070701,5,SO51108,1,1,1,149.874,149.874
237,20070701,5,SO51108,2,1,1,29.994,29.994
588,20070701,5,SO51108,3,1,2,461.694,923.388
591,20070701,5,SO51108,4,1,2,338.994,677.988
515,20070701,5,SO51108,5,1,2,16.272,32.544
512,20070701,5,SO51108,6,1,2,218.454,436.908
525,20070701,5,SO51108,7,1,2,158.43,316.86
222,20070701,5,SO51108,8,1,4,15.7455,62.982
353,20070701,5,SO51108,9,1,3,1391.994,4175.982
589,20070701,5,SO51108,10,1,4,461.694,1846.776
309,20070701,5,SO51108,11,1,3,818.7,2456.1
483,20070701,5,SO51108,12,1,8,72,576
225,20070701,5,SO51108,13,1,4,5.394,21.576
355,20070701,5,SO51108,14,1,1,1391.994,1391.994
490,20070701,5,SO51108,15,1,4,32.394,129.576
400,20070701,5,SO51108,16,1,1,37.152,37.152
463,20070701,5,SO51108,17,1,7,14.694,102.858
488,20070701,5,SO51108,18,1,6,32.394,194.364
599,20070701,5,SO51108,19,1,2,323.994,647.988
402,20070701,5,SO51108,20,1,4,72.162,288.648
590,20070701,5,SO51108,21,1,2,461.694,923.388
217,20070701,5,SO51108,22,1,7,15.7455,110.2185
475,20070701,5,SO51108,23,1,1,41.994,41.994
214,20070701,5,SO51108,24,1,7,15.7455,110.2185
543,20070701,5,SO51108,25,1,4,37.254,149.016
477,20070701,5,SO51108,26,1,4,2.994,11.976
551,20070701,5,SO51108,27,1,1,158.43,158.43
480,20070701,5,SO51108,28,1,1,1.374,1.374
587,20070701,5,SO51108,29,1,2,461.694,923.388
234,20070701,5,SO51108,30,1,8,29.994,239.952
594,20070701,5,SO51108,31,1,3,338.994,1016.982
544,20070701,5,SO51108,32,1,1,48.594,48.594
476,20070701,5,SO51108,33,1,31,34.995,1084.845
592,20070701,5,SO51108,34,1,1,338.994,338.994
231,20070701,5,SO51108,35,1,5,29.994,149.97
532,20070701,5,SO51108,36,1,3,149.874,449.622
533,20070701,5,SO51108,37,1,1,149.874,149.874
593,20070701,5,SO51108,38,1,2,338.994,677.988
516,20070701,5,SO51108,39,1,1,23.484,23.484
491,20070701,5,SO51108,40,1,13,31.3142,407.0846
465,20070701,5,SO51108,41,1,4,14.694,58.776
474,20070701,5,SO51108,42,1,9,41.994,377.946
472,20070701,5,SO51108,43,1,1,38.1,38.1
487,20070701,5,SO51108,44,1,4,32.994,131.976
467,20070701,5,SO51108,45,1,2,14.694,29.388
527,20070701,5,SO51108,46,1,4,158.43,633.72
517,20070701,5,SO51108,47,1,2,31.584,63.168
598,20070701,5,SO51108,48,1,2,323.994,647.988
398,20070701,5,SO51108,49,1,3,26.724,80.172
471,20070701,5,SO51108,50,1,10,38.1,381
484,20070701,5,SO51108,51,1,4,4.77,19.08
513,20070701,5,SO51108,52,1,3,218.454,655.362
497,20070701,8,SO51109,1,1,1,602.346,602.346
586,20070701,8,SO51109,2,1,2,334.0575,668.115
507,20070701,8,SO51109,3,1,1,200.052,200.052
222,20070701,8,SO51109,4,1,16,15.7455,251.928
214,20070701,8,SO51109,5,1,20,15.7455,314.91
564,20070701,8,SO51109,6,1,8,953.628,7629.024
577,20070701,8,SO51109,7,1,2,728.91,1457.82
523,20070701,8,SO51109,8,1,6,31.584,189.504
484,20070701,8,SO51109,9,1,2,4.77,9.54
568,20070701,8,SO51109,10,1,15,334.0575,5010.8625
463,20070701,8,SO51109,11,1,5,14.694,73.47
465,20070701,8,SO51109,12,1,14,14.2042,198.8588
506,20070701,8,SO51109,13,1,6,200.052,1200.312
572,20070701,8,SO51109,14,1,8,334.0575,2672.46
562,20070701,8,SO51109,15,1,2,953.628,1907.256
225,20070701,8,SO51109,16,1,19,4.9445,93.9455
217,20070701,8,SO51109,17,1,6,15.7455,94.473
231,20070701,8,SO51109,18,1,6,29.994,179.964
492,20070701,8,SO51109,19,1,2,602.346,1204.692
483,20070701,8,SO51109,20,1,11,69.6,765.6
570,20070701,8,SO51109,21,1,9,334.0575,3006.5175
574,20070701,8,SO51109,22,1,3,1430.442,4291.326
487,20070701,8,SO51109,23,1,6,32.994,197.964
490,20070701,8,SO51109,24,1,7,32.394,226.758
566,20070701,8,SO51109,25,1,1,334.0575,334.0575
494,20070701,8,SO51109,26,1,2,602.346,1204.692
477,20070701,8,SO51109,27,1,18,2.7445,49.401
234,20070701,8,SO51109,28,1,9,29.994,269.946
561,20070701,8,SO51109,29,1,2,953.628,1907.256
502,20070701,8,SO51109,30,1,5,200.052,1000.26
493,20070701,8,SO51109,31,1,4,200.052,800.208
554,20070701,8,SO51109,32,1,8,54.942,439.536
488,20070701,8,SO51109,33,1,6,32.394,194.364
548,20070701,8,SO51109,34,1,1,48.594,48.594
495,20070701,8,SO51109,35,1,3,602.346,1807.038
237,20070701,8,SO51109,36,1,7,29.994,209.958
471,20070701,8,SO51109,37,1,36,31.75,1143
576,20070701,8,SO51109,38,1,4,1430.442,5721.768
499,20070701,8,SO51109,39,1,9,602.346,5421.114
472,20070701,8,SO51109,40,1,7,38.1,266.7
579,20070701,8,SO51109,41,1,7,728.91,5102.37
467,20070701,8,SO51109,42,1,6,14.694,88.164
503,20070701,8,SO51109,43,1,6,200.052,1200.312
565,20070701,8,SO51109,44,1,7,334.0575,2338.4025
522,20070701,8,SO51109,45,1,5,23.484,117.42
491,20070701,8,SO51109,46,1,15,29.6945,445.4175
498,20070701,8,SO51109,47,1,4,602.346,2409.384
569,20070701,8,SO51109,48,1,2,334.0575,668.115
500,20070701,8,SO51109,49,1,10,602.346,6023.46
553,20070701,8,SO51109,50,1,1,27.654,27.654
480,20070701,8,SO51109,51,1,3,1.374,4.122
234,20070701,5,SO51110,1,1,5,29.994,149.97
222,20070701,5,SO51110,2,1,3,15.7455,47.2365
511,20070701,5,SO51110,3,1,3,218.454,655.362
487,20070701,5,SO51110,4,1,2,32.994,65.988
484,20070701,5,SO51110,5,1,3,4.77,14.31
217,20070701,5,SO51110,6,1,3,15.7455,47.2365
475,20070701,5,SO51110,7,1,4,41.994,167.976
225,20070701,5,SO51110,8,1,1,5.394,5.394
472,20070701,5,SO51110,9,1,6,38.1,228.6
491,20070701,5,SO51110,10,1,3,32.394,97.182
476,20070701,5,SO51110,11,1,6,41.994,251.964
359,20070701,5,SO51110,12,1,3,1376.994,4130.982
214,20070701,5,SO51110,13,1,5,15.7455,78.7275
483,20070701,5,SO51110,14,1,5,72,360
474,20070701,5,SO51110,15,1,4,41.994,167.976
490,20070701,5,SO51110,16,1,4,32.394,129.576
471,20070701,5,SO51110,17,1,4,38.1,152.4
400,20070701,5,SO51110,18,1,2,37.152,74.304
465,20070701,5,SO51110,19,1,5,14.694,73.47
477,20070701,5,SO51110,20,1,5,2.994,14.97
597,20070701,2,SO51111,1,1,2,323.994,647.988
595,20070701,2,SO51111,2,1,1,338.994,338.994
596,20070701,2,SO51111,3,1,2,323.994,647.988
516,20070701,2,SO51111,4,1,1,23.484,23.484
290,20070701,2,SO51111,5,1,1,818.7,818.7
594,20070701,2,SO51111,6,1,2,338.994,677.988
355,20070701,2,SO51111,7,1,2,1391.994,2783.988
591,20070701,2,SO51111,8,1,2,338.994,677.988
543,20070701,2,SO51111,9,1,2,37.254,74.508
600,20070701,2,SO51111,10,1,1,323.994,323.994
474,20070701,2,SO51111,11,1,31,34.995,1084.845
588,20070701,2,SO51111,12,1,2,461.694,923.388
398,20070701,2,SO51111,13,1,4,26.724,106.896
587,20070701,2,SO51111,14,1,4,461.694,1846.776
357,20070701,2,SO51111,15,1,5,1391.994,6959.97
551,20070701,2,SO51111,16,1,3,158.43,475.29
298,20070701,2,SO51111,17,1,3,809.76,2429.28
531,20070701,2,SO51111,18,1,2,149.874,299.748
361,20070701,2,SO51111,19,1,4,1376.994,5507.976
309,20070701,2,SO51111,20,1,2,818.7,1637.4
533,20070701,2,SO51111,21,1,2,149.874,299.748
402,20070701,2,SO51111,22,1,4,72.162,288.648
527,20070701,2,SO51111,23,1,1,158.43,158.43
599,20070701,2,SO51111,24,1,2,323.994,647.988
480,20070701,2,SO51111,25,1,7,1.374,9.618
517,20070701,2,SO51111,26,1,2,31.584,63.168
363,20070701,2,SO51111,27,1,1,1376.994,1376.994
511,20070701,2,SO51111,28,1,6,218.454,1310.724
214,20070701,2,SO51111,29,1,1,15.7455,15.7455
476,20070701,2,SO51111,30,1,17,38.4945,654.4065
475,20070701,2,SO51111,31,1,1,41.994,41.994
515,20070701,2,SO51111,32,1,2,16.272,32.544
524,20070701,2,SO51111,33,1,6,158.43,950.58
592,20070701,2,SO51111,34,1,3,338.994,1016.982
542,20070701,2,SO51111,35,1,1,24.294,24.294
563,20070701,2,SO51112,1,1,1,953.628,953.628
572,20070701,2,SO51112,2,1,2,334.0575,668.115
492,20070701,2,SO51112,3,1,2,602.346,1204.692
555,20070701,2,SO51112,4,1,4,63.9,255.6
567,20070701,2,SO51112,5,1,1,334.0575,334.0575
493,20070701,2,SO51112,6,1,2,200.052,400.104
601,20070701,2,SO51112,7,1,2,32.394,64.788
573,20070701,2,SO51112,8,1,2,1430.442,2860.884
566,20070701,2,SO51112,9,1,1,334.0575,334.0575
585,20070701,2,SO51112,10,1,1,334.0575,334.0575
577,20070701,2,SO51112,11,1,2,728.91,1457.82
576,20070701,2,SO51112,12,1,1,1430.442,1430.442
579,20070701,2,SO51112,13,1,1,728.91,728.91
506,20070701,2,SO51112,14,1,1,200.052,200.052
523,20070701,2,SO51112,15,1,1,31.584,31.584
571,20070701,2,SO51112,16,1,1,334.0575,334.0575
556,20070701,2,SO51112,17,1,4,105.294,421.176
548,20070701,2,SO51112,18,1,2,48.594,97.188
568,20070701,2,SO51112,19,1,3,334.0575,1002.1725
521,20070701,2,SO51112,20,1,2,16.272,32.544
574,20070701,2,SO51112,21,1,2,1430.442,2860.884
586,20070701,2,SO51112,22,1,2,334.0575,668.115
562,20070701,2,SO51112,23,1,2,953.628,1907.256
559,20070701,2,SO51112,24,1,4,12.144,48.576
570,20070701,2,SO51112,25,1,1,334.0575,334.0575
560,20070701,2,SO51112,26,1,1,728.91,728.91
569,20070701,2,SO51112,27,1,3,334.0575,1002.1725
500,20070701,2,SO51112,28,1,3,602.346,1807.038
502,20070701,2,SO51112,29,1,3,200.052,600.156
496,20070701,2,SO51112,30,1,2,602.346,1204.692
575,20070701,2,SO51112,31,1,3,1430.442,4291.326
499,20070701,6,SO51113,1,1,2,602.346,1204.692
564,20070701,6,SO51113,2,1,2,953.628,1907.256
569,20070701,6,SO51113,3,1,1,334.0575,334.0575
603,20070701,6,SO51113,4,1,1,72.894,72.894
558,20070701,6,SO51113,5,1,1,242.994,242.994
552,20070701,6,SO51113,6,1,2,54.894,109.788
555,20070701,6,SO51113,7,1,2,63.9,127.8
488,20070701,6,SO51113,8,1,2,32.394,64.788
561,20070701,6,SO51113,9,1,2,953.628,1907.256
576,20070701,6,SO51113,10,1,1,1430.442,1430.442
559,20070701,6,SO51113,11,1,1,12.144,12.144
572,20070701,6,SO51113,12,1,1,334.0575,334.0575
560,20070701,6,SO51113,13,1,2,728.91,1457.82
586,20070701,6,SO51113,14,1,1,334.0575,334.0575
573,20070701,6,SO51113,15,1,1,1430.442,1430.442
523,20070701,6,SO51113,16,1,1,31.584,31.584
231,20070701,6,SO51113,17,1,1,29.994,29.994
565,20070701,6,SO51113,18,1,1,334.0575,334.0575
568,20070701,6,SO51113,19,1,1,334.0575,334.0575
384,20070701,6,SO51114,1,1,1,672.294,672.294
357,20070701,5,SO51115,1,1,2,1391.994,2783.988
490,20070701,6,SO51116,1,1,6,32.394,194.364
214,20070701,6,SO51116,2,1,6,15.7455,94.473
472,20070701,6,SO51116,3,1,4,38.1,152.4
231,20070701,6,SO51116,4,1,3,29.994,89.982
222,20070701,6,SO51116,5,1,6,15.7455,94.473
546,20070701,6,SO51116,6,1,1,37.254,37.254
481,20070701,6,SO51116,7,1,4,5.394,21.576
606,20070701,6,SO51116,8,1,1,323.994,323.994
483,20070701,6,SO51116,9,1,2,72,144
484,20070701,6,SO51116,10,1,1,4.77,4.77
583,20070701,6,SO51116,11,1,3,1020.594,3061.782
465,20070701,6,SO51116,12,1,1,14.694,14.694
471,20070701,6,SO51116,13,1,2,38.1,76.2
234,20070701,6,SO51116,14,1,2,29.994,59.988
477,20070701,6,SO51116,15,1,3,2.994,8.982
488,20070701,6,SO51116,16,1,1,32.394,32.394
482,20070701,6,SO51116,17,1,18,4.9445,89.001
217,20070701,6,SO51116,18,1,3,15.7455,47.2365
491,20070701,6,SO51116,19,1,9,32.394,291.546
487,20070701,6,SO51116,20,1,4,32.994,131.976
225,20070701,6,SO51116,21,1,4,5.394,21.576
287,20070701,6,SO51116,22,1,1,202.332,202.332
547,20070701,6,SO51116,23,1,3,48.594,145.782
547,20070701,4,SO51117,1,1,4,48.594,194.376
484,20070701,4,SO51117,2,1,6,4.77,28.62
471,20070701,4,SO51117,3,1,5,38.1,190.5
465,20070701,4,SO51117,4,1,2,14.694,29.388
546,20070701,4,SO51117,5,1,3,37.254,111.762
605,20070701,4,SO51117,6,1,3,323.994,971.982
580,20070701,4,SO51117,7,1,4,1020.594,4082.376
477,20070701,4,SO51117,8,1,6,2.994,17.964
214,20070701,4,SO51117,9,1,3,15.7455,47.2365
481,20070701,4,SO51117,10,1,14,5.2142,72.9988
222,20070701,4,SO51117,11,1,2,15.7455,31.491
545,20070701,4,SO51117,12,1,2,24.294,48.588
483,20070701,4,SO51117,13,1,1,72,72
482,20070701,4,SO51117,14,1,13,5.2142,67.7846
490,20070701,4,SO51117,15,1,9,32.394,291.546
491,20070701,4,SO51117,16,1,2,32.394,64.788
217,20070701,4,SO51117,17,1,2,15.7455,31.491
225,20070701,4,SO51117,18,1,4,5.394,21.576
472,20070701,4,SO51117,19,1,3,38.1,114.3
583,20070701,4,SO51117,20,1,3,1020.594,3061.782
234,20070701,4,SO51117,21,1,5,29.994,149.97
434,20070701,4,SO51117,22,1,5,356.898,1784.49
488,20070701,4,SO51117,23,1,2,32.394,64.788
487,20070701,4,SO51117,24,1,3,32.994,98.982
404,20070701,5,SO51118,1,1,1,26.724,26.724
505,20070701,2,SO51119,1,1,1,200.052,200.052
562,20070701,2,SO51119,2,1,2,953.628,1907.256
298,20070701,10,SO51120,1,1,2,809.76,1619.52
525,20070701,10,SO51120,2,1,1,158.43,158.43
594,20070701,10,SO51120,3,1,1,338.994,338.994
402,20070701,10,SO51120,4,1,1,72.162,72.162
295,20070701,10,SO51120,5,1,2,818.7,1637.4
555,20070701,10,SO51120,6,1,10,63.9,639
517,20070701,10,SO51120,7,1,1,31.584,31.584
552,20070701,10,SO51120,8,1,4,54.894,219.576
222,20070701,10,SO51120,9,1,23,15.7455,362.1465
477,20070701,10,SO51120,10,1,10,2.994,29.94
475,20070701,10,SO51120,11,1,1,41.994,41.994
217,20070701,10,SO51120,12,1,14,15.7455,220.437
513,20070701,10,SO51120,13,1,4,218.454,873.816
516,20070701,10,SO51120,14,1,2,23.484,46.968
514,20070701,10,SO51120,15,1,1,63.9,63.9
491,20070701,10,SO51120,16,1,6,32.394,194.364
487,20070701,10,SO51120,17,1,14,31.8942,446.5188
549,20070701,10,SO51120,18,1,1,218.454,218.454
542,20070701,10,SO51120,19,1,1,24.294,24.294
363,20070701,10,SO51120,20,1,2,1376.994,2753.988
593,20070701,10,SO51120,21,1,3,338.994,1016.982
234,20070701,10,SO51120,22,1,9,29.994,269.946
472,20070701,10,SO51120,23,1,15,34.925,523.875
599,20070701,10,SO51120,24,1,3,323.994,971.982
465,20070701,10,SO51120,25,1,7,14.694,102.858
398,20070701,10,SO51120,26,1,4,26.724,106.896
361,20070701,10,SO51120,27,1,8,1376.994,11015.952
550,20070701,10,SO51120,28,1,1,149.874,149.874
400,20070701,10,SO51120,29,1,2,37.152,74.304
467,20070701,10,SO51120,30,1,7,14.694,102.858
598,20070701,10,SO51120,31,1,1,323.994,323.994
484,20070701,10,SO51120,32,1,3,4.77,14.31
359,20070701,10,SO51120,33,1,3,1376.994,4130.982
483,20070701,10,SO51120,34,1,11,69.6,765.6
290,20070701,10,SO51120,35,1,1,818.7,818.7
309,20070701,10,SO51120,36,1,3,818.7,2456.1
474,20070701,10,SO51120,37,1,9,41.994,377.946
595,20070701,10,SO51120,38,1,3,338.994,1016.982
557,20070701,10,SO51120,39,1,4,153.894,615.576
534,20070701,10,SO51120,40,1,1,149.874,149.874
225,20070701,10,SO51120,41,1,8,5.394,43.152
480,20070701,10,SO51120,42,1,1,1.374,1.374
515,20070701,10,SO51120,43,1,2,16.272,32.544
531,20070701,10,SO51120,44,1,3,149.874,449.622
463,20070701,10,SO51120,45,1,15,13.4695,202.0425
526,20070701,10,SO51120,46,1,1,158.43,158.43
214,20070701,10,SO51120,47,1,8,15.7455,125.964
357,20070701,10,SO51120,48,1,4,1391.994,5567.976
603,20070701,10,SO51120,49,1,1,72.894,72.894
488,20070701,10,SO51120,50,1,8,32.394,259.152
511,20070701,10,SO51120,51,1,6,218.454,1310.724
476,20070701,10,SO51120,52,1,11,40.5942,446.5362
512,20070701,10,SO51120,53,1,2,218.454,436.908
543,20070701,10,SO51120,54,1,1,37.254,37.254
353,20070701,10,SO51120,55,1,3,1391.994,4175.982
532,20070701,10,SO51120,56,1,7,149.874,1049.118
551,20070701,10,SO51120,57,1,4,158.43,633.72
471,20070701,10,SO51120,58,1,10,38.1,381
591,20070701,10,SO51120,59,1,2,338.994,677.988
601,20070701,10,SO51120,60,1,4,32.394,129.576
237,20070701,10,SO51120,61,1,6,29.994,179.964
231,20070701,10,SO51120,62,1,6,29.994,179.964
501,20070701,10,SO51120,63,1,3,72.876,218.628
556,20070701,10,SO51120,64,1,4,105.294,421.176
355,20070701,10,SO51120,65,1,3,1391.994,4175.982
592,20070701,10,SO51120,66,1,1,338.994,338.994
490,20070701,10,SO51120,67,1,16,29.6945,475.112
255,20070701,4,SO51121,1,1,2,202.332,404.664
606,20070701,4,SO51121,2,1,6,323.994,1943.964
440,20070701,4,SO51121,3,1,3,858.9,2576.7
463,20070701,4,SO51121,4,1,2,14.694,29.388
483,20070701,4,SO51121,5,1,4,72,288
384,20070701,4,SO51121,6,1,5,672.294,3361.47
404,20070701,4,SO51121,7,1,4,26.724,106.896
287,20070701,4,SO51121,8,1,3,202.332,606.996
480,20070701,4,SO51121,9,1,2,1.374,2.748
484,20070701,4,SO51121,10,1,8,4.77,38.16
408,20070701,4,SO51121,11,1,4,72.162,288.648
477,20070701,4,SO51121,12,1,9,2.994,26.946
583,20070701,4,SO51121,13,1,3,1020.594,3061.782
388,20070701,4,SO51121,14,1,5,672.294,3361.47
488,20070701,4,SO51121,15,1,2,32.394,64.788
380,20070701,4,SO51121,16,1,3,1466.01,4398.03
376,20070701,4,SO51121,17,1,8,1466.01,11728.08
604,20070701,4,SO51121,18,1,2,323.994,647.988
382,20070701,4,SO51121,19,1,3,672.294,2016.882
231,20070701,4,SO51121,20,1,4,29.994,119.976
225,20070701,4,SO51121,21,1,5,5.394,26.97
378,20070701,4,SO51121,22,1,3,1466.01,4398.03
436,20070701,4,SO51121,23,1,2,356.898,713.796
234,20070701,4,SO51121,24,1,11,28.9942,318.9362
482,20070701,4,SO51121,25,1,7,5.394,37.758
584,20070701,4,SO51121,26,1,2,323.994,647.988
547,20070701,4,SO51121,27,1,3,48.594,145.782
605,20070701,4,SO51121,28,1,5,323.994,1619.97
434,20070701,4,SO51121,29,1,1,356.898,356.898
546,20070701,4,SO51121,30,1,5,37.254,186.27
237,20070701,4,SO51121,31,1,5,29.994,149.97
582,20070701,4,SO51121,32,1,4,1020.594,4082.376
472,20070701,4,SO51121,33,1,3,38.1,114.3
581,20070701,4,SO51121,34,1,3,1020.594,3061.782
471,20070701,4,SO51121,35,1,8,38.1,304.8
418,20070701,4,SO51121,36,1,3,356.898,1070.694
217,20070701,4,SO51121,37,1,4,15.7455,62.982
490,20070701,4,SO51121,38,1,9,32.394,291.546
372,20070701,4,SO51121,39,1,4,1466.01,5864.04
545,20070701,4,SO51121,40,1,6,24.294,145.764
580,20070701,4,SO51121,41,1,2,1020.594,2041.188
465,20070701,4,SO51121,42,1,4,14.694,58.776
240,20070701,4,SO51121,43,1,2,858.9,1717.8
386,20070701,4,SO51121,44,1,6,672.294,4033.764
491,20070701,4,SO51121,45,1,6,32.394,194.364
222,20070701,4,SO51121,46,1,7,15.7455,110.2185
481,20070701,4,SO51121,47,1,6,5.394,32.364
214,20070701,4,SO51121,48,1,6,15.7455,94.473
374,20070701,4,SO51121,49,1,6,1466.01,8796.06
520,20070701,4,SO51121,50,1,3,31.584,94.752
487,20070701,4,SO51121,51,1,3,32.994,98.982
390,20070701,4,SO51121,52,1,3,672.294,2016.882
243,20070701,4,SO51121,53,1,2,858.9,1717.8
581,20070701,4,SO51122,1,1,3,1020.594,3061.782
604,20070701,4,SO51122,2,1,4,323.994,1295.976
606,20070701,4,SO51122,3,1,5,323.994,1619.97
382,20070701,4,SO51122,4,1,4,672.294,2689.176
386,20070701,4,SO51122,5,1,1,672.294,672.294
580,20070701,4,SO51122,6,1,4,1020.594,4082.376
582,20070701,4,SO51122,7,1,3,1020.594,3061.782
374,20070701,4,SO51122,8,1,3,1466.01,4398.03
378,20070701,4,SO51122,9,1,3,1466.01,4398.03
372,20070701,4,SO51122,10,1,2,1466.01,2932.02
418,20070701,4,SO51122,11,1,2,356.898,713.796
545,20070701,4,SO51122,12,1,7,24.294,170.058
520,20070701,4,SO51122,13,1,1,31.584,31.584
434,20070701,4,SO51122,14,1,5,356.898,1784.49
240,20070701,4,SO51122,15,1,2,858.9,1717.8
482,20070701,4,SO51122,16,1,20,4.9445,98.89
547,20070701,4,SO51122,17,1,3,48.594,145.782
243,20070701,4,SO51122,18,1,2,858.9,1717.8
483,20070701,4,SO51122,19,1,1,72,72
481,20070701,4,SO51122,20,1,10,5.394,53.94
380,20070701,4,SO51122,21,1,4,1466.01,5864.04
605,20070701,4,SO51122,22,1,3,323.994,971.982
388,20070701,4,SO51122,23,1,4,672.294,2689.176
376,20070701,4,SO51122,24,1,1,1466.01,1466.01
546,20070701,4,SO51122,25,1,4,37.254,149.016
436,20070701,4,SO51122,26,1,3,356.898,1070.694
255,20070701,4,SO51122,27,1,8,202.332,1618.656
408,20070701,4,SO51122,28,1,2,72.162,144.324
583,20070701,4,SO51122,29,1,3,1020.594,3061.782
384,20070701,4,SO51122,30,1,3,672.294,2016.882
584,20070701,4,SO51122,31,1,3,323.994,971.982
390,20070701,4,SO51122,32,1,6,672.294,4033.764
440,20070701,4,SO51122,33,1,1,858.9,858.9
287,20070701,4,SO51122,34,1,6,202.332,1213.992
408,20070701,1,SO51123,1,1,3,72.162,216.486
440,20070701,1,SO51123,2,1,2,858.9,1717.8
484,20070701,1,SO51123,3,1,8,4.77,38.16
418,20070701,1,SO51123,4,1,3,356.898,1070.694
382,20070701,1,SO51123,5,1,2,672.294,1344.588
580,20070701,1,SO51123,6,1,6,1020.594,6123.564
287,20070701,1,SO51123,7,1,2,202.332,404.664
225,20070701,1,SO51123,8,1,12,5.2142,62.5704
520,20070701,1,SO51123,9,1,3,31.584,94.752
430,20070701,1,SO51123,10,1,5,356.898,1784.49
605,20070701,1,SO51123,11,1,9,323.994,2915.946
374,20070701,1,SO51123,12,1,8,1466.01,11728.08
547,20070701,1,SO51123,13,1,3,48.594,145.782
240,20070701,1,SO51123,14,1,4,858.9,3435.6
480,20070701,1,SO51123,15,1,7,1.374,9.618
222,20070701,1,SO51123,16,1,7,15.7455,110.2185
246,20070701,1,SO51123,17,1,3,858.9,2576.7
378,20070701,1,SO51123,18,1,4,1466.01,5864.04
281,20070701,1,SO51123,19,1,2,202.332,404.664
237,20070701,1,SO51123,20,1,11,28.9942,318.9362
463,20070701,1,SO51123,21,1,9,14.694,132.246
477,20070701,1,SO51123,22,1,12,2.8942,34.7304
255,20070701,1,SO51123,23,1,3,202.332,606.996
584,20070701,1,SO51123,24,1,3,323.994,971.982
243,20070701,1,SO51123,25,1,5,858.9,4294.5
434,20070701,1,SO51123,26,1,8,356.898,2855.184
467,20070701,1,SO51123,27,1,1,14.694,14.694
390,20070701,1,SO51123,28,1,9,672.294,6050.646
583,20070701,1,SO51123,29,1,4,1020.594,4082.376
436,20070701,1,SO51123,30,1,5,356.898,1784.49
546,20070701,1,SO51123,31,1,1,37.254,37.254
386,20070701,1,SO51123,32,1,5,672.294,3361.47
214,20070701,1,SO51123,33,1,12,15.7455,188.946
487,20070701,1,SO51123,34,1,12,31.8942,382.7304
490,20070701,1,SO51123,35,1,13,31.3142,407.0846
217,20070701,1,SO51123,36,1,6,15.7455,94.473
234,20070701,1,SO51123,37,1,12,28.9942,347.9304
384,20070701,1,SO51123,38,1,2,672.294,1344.588
472,20070701,1,SO51123,39,1,9,38.1,342.9
491,20070701,1,SO51123,40,1,15,29.6945,445.4175
231,20070701,1,SO51123,41,1,13,28.9942,376.9246
488,20070701,1,SO51123,42,1,4,32.394,129.576
483,20070701,1,SO51123,43,1,5,72,360
606,20070701,1,SO51123,44,1,4,323.994,1295.976
471,20070701,1,SO51123,45,1,8,38.1,304.8
258,20070701,1,SO51123,46,1,4,202.332,809.328
581,20070701,1,SO51123,47,1,4,1020.594,4082.376
481,20070701,1,SO51123,48,1,5,5.394,26.97
545,20070701,1,SO51123,49,1,1,24.294,24.294
482,20070701,1,SO51123,50,1,6,5.394,32.364
376,20070701,1,SO51123,51,1,11,1417.143,15588.573
442,20070701,1,SO51123,52,1,3,858.9,2576.7
465,20070701,1,SO51123,53,1,5,14.694,73.47
357,20070701,6,SO51124,1,1,1,1391.994,1391.994
555,20070701,6,SO51124,2,1,6,63.9,383.4
515,20070701,6,SO51124,3,1,6,16.272,97.632
359,20070701,6,SO51124,4,1,3,1376.994,4130.982
524,20070701,6,SO51124,5,1,14,153.149,2144.086
551,20070701,6,SO51124,6,1,1,158.43,158.43
290,20070701,6,SO51124,7,1,1,818.7,818.7
474,20070701,6,SO51124,8,1,3,41.994,125.982
363,20070701,6,SO51124,9,1,3,1376.994,4130.982
532,20070701,6,SO51124,10,1,4,149.874,599.496
511,20070701,6,SO51124,11,1,6,218.454,1310.724
476,20070701,6,SO51124,12,1,16,38.4945,615.912
